	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('Ruxolitinib 92', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5195.0	5505.0	0.94369	0.91944
('XL147 93', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5818.0	5505.0	1.0569	1.0813
('Saracatinib 94', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	5648.0	5505.0	1.0259	1.0371
('Selumetinib 95', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	6126.0	5505.0	1.1127	1.1612
('Rapamycin 96', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	3525.0	5505.0	0.64037	0.48544
('Sorafenib 97', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	5122.0	5505.0	0.93044	0.90047
('SU11274 98', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5686.0	5505.0	1.0328	1.0469
('TG 101348 99', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5683.0	5505.0	1.0323	1.0462
('TGX221 100', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5249.0	5505.0	0.95344	0.93338
('Torin1 101', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	2445.0	5505.0	0.44415	0.20468
('Torin2 102', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	1731.0	5505.0	0.3144	0.019039
('Tozasertib 103', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	3346.0	5505.0	0.60774	0.43875
('Trametinib 104', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	4042.0	5505.0	0.73421	0.61971
('TWS119 105', 'smCenterCompoundID: 10111', 'smSalt: 101', 'smLincsID: LSM-1111', 'smName: TWS119', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5554.0	5505.0	1.0088	1.0126
('PLX4032 106', 'smCenterCompoundID: 10068', 'smSalt: 101', 'smLincsID: LSM-1068', 'smName: PLX4032', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5732.0	5505.0	1.0412	1.059
('Withaferin A 107', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5694.0	5505.0	1.0343	1.049
('Withaferin A 108', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	5684.0	5505.0	1.0324	1.0463
('WYE-125132 109', 'smCenterCompoundID: 10064', 'smSalt: 101', 'smLincsID: LSM-1064', 'smName: WYE-125132', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	3100.0	5505.0	0.56318	0.37499
('WZ3105 110', 'smCenterCompoundID: 10084', 'smSalt: 101', 'smLincsID: LSM-5970', 'smName: WZ3105', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	2568.0	5505.0	0.46649	0.23665
('XMD11-50 111', 'smCenterCompoundID: 10086', 'smSalt: 101', 'smLincsID: LSM-1086', 'smName: XMD11-50', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	4878.0	5505.0	0.886	0.83688
('Y39983 112', 'smCenterCompoundID: 10149', 'smSalt: 102', 'smLincsID: LSM-1150', 'smName: Y39983', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	5418.0	5505.0	0.98414	0.9773
('YM 201636 113', 'smCenterCompoundID: 10109', 'smSalt: 101', 'smLincsID: LSM-1109', 'smName: YM 201636', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1657.0	5842.0	5505.0	1.0611	1.0875
('ZSTK474 114', 'smCenterCompoundID: 10053', 'smSalt: 101', 'smLincsID: LSM-1053', 'smName: ZSTK474', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1657.0	5377.0	5505.0	0.97675	0.96674
('Afatinib 115', 'smCenterCompoundID: 10133', 'smSalt: 101', 'smLincsID: LSM-5742', 'smName: Afatinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4514.0	5505.0	0.81994	0.74237
('Sigma A6730 116', 'smCenterCompoundID: 10035', 'smSalt: 101', 'smLincsID: LSM-1035', 'smName: Sigma A6730', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4970.0	5505.0	0.90283	0.86096
('Flavopiridol 117', 'smCenterCompoundID: 10011', 'smSalt: 101', 'smLincsID: LSM-1011', 'smName: Flavopiridol', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	1396.0	5505.0	0.25368	-0.067848
('AT-7519 118', 'smCenterCompoundID: 10004', 'smSalt: 101', 'smLincsID: LSM-1004', 'smName: AT-7519', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4313.0	5505.0	0.78337	0.69005
('AZD 5438 119', 'smCenterCompoundID: 10158', 'smSalt: 101', 'smLincsID: LSM-1159', 'smName: AZD 5438', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	3913.0	5505.0	0.71072	0.5861
('AZD-6482 120', 'smCenterCompoundID: 10059', 'smSalt: 101', 'smLincsID: LSM-1059', 'smName: AZD-6482', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5004.0	5505.0	0.90894	0.86971
('AZD7762 121', 'smCenterCompoundID: 10006', 'smSalt: 101', 'smLincsID: LSM-1006', 'smName: AZD7762', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5352.0	5505.0	0.97215	0.96015
('AZD8055 122', 'smCenterCompoundID: 10007', 'smSalt: 101', 'smLincsID: LSM-1007', 'smName: AZD8055', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	2341.0	5505.0	0.42526	0.17765
('AZD8330 123', 'smCenterCompoundID: 10164', 'smSalt: 101', 'smLincsID: LSM-1165', 'smName: AZD8330', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4338.0	5505.0	0.78798	0.69663
('AZD1152-HQPA 124', 'smCenterCompoundID: 10067', 'smSalt: 101', 'smLincsID: LSM-1067', 'smName: AZD1152-HQPA', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4476.0	5505.0	0.81304	0.7325
('BI-2536 125', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	1511.0	5505.0	0.27444	-0.038135
('BMS345541 126', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5506.0	5505.0	1.0001	1.0002
('BMS-387032 127', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	1617.0	5505.0	0.29382	-0.010414
('GDC-0980 128', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	2054.0	5505.0	0.37319	0.10315
('NVP-AEW541 129', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5821.0	5505.0	1.0573	1.082
('SB590885 130', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5393.0	5505.0	0.97954	0.97072
('PIK-93 131', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5535.0	5505.0	1.0054	1.0078
('KIN001-043 132', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5203.0	5505.0	0.94515	0.92152
('BYL719 133', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5235.0	5505.0	0.95087	0.9297
('NVP-AUY922 134', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	1796.0	5505.0	0.32633	0.036104
('A443654 135', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	2386.0	5505.0	0.43343	0.18935
('OSI-027 136', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4303.0	5505.0	0.78162	0.68754
('XMD11-85h 137', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5119.0	5505.0	0.92983	0.8996
('HG-6-64-01 138', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5436.0	5505.0	0.98747	0.98207
('WH-4-025 139', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4087.0	5505.0	0.74245	0.63149
('WZ-4-145 140', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4754.0	5505.0	0.86353	0.80474
('XMD16-144 141', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	3685.0	5505.0	0.66943	0.52702
('Brivanib 142', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5301.0	5505.0	0.96289	0.9469
('NVP-BKM120 143', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5192.0	5505.0	0.94303	0.91848
('BX-912 144', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5125.0	5505.0	0.93098	0.90125
('Canertinib 145', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4875.0	5505.0	0.88545	0.8361
('Celastrol 146', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5995.0	5505.0	1.0889	1.1273
('CGP60474 147', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	1844.0	5505.0	0.33505	0.048579
('CGP60474 148', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	1028.0	5505.0	0.18678	-0.16357
('CHIR-99021 149', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5492.0	5505.0	0.99764	0.99662
('CP724714 150', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5078.0	5505.0	0.92238	0.88894
('CP466722 151', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5575.0	5505.0	1.0127	1.0182
('Crizotinib 152', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5034.0	5505.0	0.91433	0.87742
('CYT387 153', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4769.0	5505.0	0.86626	0.80864
('Dasatinib 154', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	3500.0	5505.0	0.6358	0.4789
('Dasatinib 155', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	1833.0	5505.0	0.33305	0.04572
('Dovitinib 156', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4026.0	5505.0	0.73125	0.61546
('Enzastaurin 157', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5937.0	5505.0	1.0785	1.1123
('Erlotinib 158', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5003.0	5505.0	0.9087	0.86937
('Foretinib 159', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4719.0	5505.0	0.85712	0.79556
('R406 160', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5542.0	5505.0	1.0067	1.0095
('GDC-0941 161', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4346.0	5505.0	0.78937	0.69863
('Gefitinib 162', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5388.0	5505.0	0.97875	0.96959
('Geldanamycin 163', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	1971.0	5505.0	0.35799	0.08141
('Geldanamycin 164', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	1888.0	5505.0	0.34298	0.059927
('GSK1059615 165', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4269.0	5505.0	0.7755	0.67879
('GSK1059615 166', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	2789.0	5505.0	0.50663	0.29408
('GSK1904529A 167', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4877.0	5505.0	0.88581	0.83662
('GSK2126458 168', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	1438.0	5505.0	0.26122	-0.057063
('GSK 690693 169', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4599.0	5505.0	0.83532	0.76438
('GW843682 170', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	3476.0	5505.0	0.63141	0.47262
('HG-5-113-01 171', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5005.0	5505.0	0.90918	0.87006
('HG-5-88-01 172', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5270.0	5505.0	0.95726	0.93884
('Imatinib 173', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5758.0	5505.0	1.046	1.0657
('JNK-9L 174', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	4144.0	5505.0	0.75274	0.64622
('JW-7-24-1 175', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5194.0	5505.0	0.94345	0.91909
('Lapatinib 176', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5262.0	5505.0	0.95574	0.93668
('LDN-193189 177', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5165.0	5505.0	0.93825	0.91164
('Linifanib 178', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5763.0	5505.0	1.0469	1.067
('Linsitinib 179', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4955.0	5505.0	0.9001	0.85707
('Mitoxantrone 180', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	2032.0	5505.0	0.36913	0.097349
('Mitoxantrone 181', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	2049.0	5505.0	0.37228	0.10185
('MK2206 182', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1657.0	5029.0	5505.0	0.91348	0.87621
('Neratinib 183', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	4407.0	5505.0	0.80057	0.71465
('Nilotinib 184', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: BT-20', 'clCenterSpecificID: 50105', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1657.0	5401.0	5505.0	0.98099	0.9728
